code,name,categories,price,market_cap_yi,ttm_revenue_yi,ttm_net_yi,ttm_deduct_yi,pe_ttm_net,pe_ttm_deduct,q1_revenue_yi,q1_net_yi,q1_deduct_yi,q1_rev_yoy,q1_net_yoy,q1_deduct_yoy,q1_gross_margin,q1_net_margin,q1_roe,rev_positive_quarters,deduct_positive_quarters,s5_operating_score,pe_to_growth,basic_gate
688676,金盘科技,供电液冷数据中心,62.61,287.87,74.75091887,6.647223435799999,6.1090934278999995,43.30680362715302,47.12155795249563,15.227836943900002,1.1242559940999999,1.0000610609,13.4138781643,4.8335258719,1.3452091612,25.740662574997,7.332320230466,2.1231294154,3,3,36.3,35.03,False
301230,泓博医药,AI医药影像,28.72,51.97,6.9120761077,0.46100143,0.2001831463,112.73283902828675,259.61226487127107,1.7228587653,0.237792495,0.0645655186,1.6861015163,98.5927850708,-33.3228043453,31.920610735857,13.802204788307,2.3379671377,4,2,35.3,,False
688206,概伦电子,AI软件工业智能,38.45,167.86,4.9289629955,0.20447665970000004,-0.6309202656,820.924990882957,,1.0064971927,-0.1229146332,-0.17352512539999998,10.0911673647,-917.2130589275,-25.4875710376,86.212127534333,-12.38527164349,-0.6152994606,4,3,35.2,,False
603881,数据港,供电液冷数据中心,23.46,202.24,17.0597019221,1.394597008,1.0998892638,145.01680330580487,183.87305582134914,3.8015823519,0.4477848828,0.4215596375,-3.7622809897,1.6400676109,4.3742880588,31.74610356124,11.768890614099,1.3396149921,2,2,34.9,42.03,False
603296,华勤技术,算力服务器网络,71.76,1088.03,1771.8492503916,42.7288590239,33.0511724275,25.46358655145508,32.91955837229884,407.45694661839997,10.6058462861,8.221555175399999,16.4239334987,25.9614881099,8.0781923136,8.539906791941,2.625188832924,4.0349799912,4,4,33.3,4.08,False
000034,神州数码,算力服务器网络,24.61,250.22,1525.2975778201999,5.416623445599999,7.1257128063,46.194830139661505,35.11508347330178,405.5714201574,2.3599309738,2.3311820842,27.6247556214,8.6151357228,4.1388784975,3.366711315507,0.629744439564,2.1228941464,4,1,33.2,8.48,False
603228,景旺电子,PCB_CCL_连接,71.7,707.19,158.56689965,11.388325131299998,9.7871849924,62.097805590072134,72.25673169038403,38.9197175356,2.3268569617,1.8947087331999999,16.4099062801,-28.3653870595,-18.2903976219,18.761184599608,6.243993686175,1.7643180771,4,2,32.6,,False
600588,用友网络,AI软件工业智能,8.82,301.38,92.62933384,-13.76018156,-15.35595866,,,14.59299286,-7.22584932,-7.32751781,5.8950185603,1.794598568,7.7512277161,44.717825415286,-51.009814857129,-9.9708075031,4,4,32.4,,False
300170,汉得信息,AI软件工业智能,14.11,146.8,34.6277833202,2.3036677886000003,1.8691938034,63.72446614327766,78.53653255910426,7.8898274118,0.3902707361,0.306662039,6.3929742194,10.6865944715,-11.0564538133,34.868212194167,4.401063233407,0.6872068232,4,3,32.3,,False
002851,麦格米特,供电液冷数据中心,136.59,798.69,98.7426219807,1.5318415103,-0.2591846915,521.392059576439,,27.877573609499997,1.1468776837,0.40246491479999996,20.3520607461,6.9290508162,-56.2297485341,21.565159306947,4.608426644642,1.510315726,4,0,30.9,,False
300624,万兴科技,AI软件工业智能,45.71,88.37,15.218849353900001,-1.0640143798000001,-1.5199217719999998,,,3.6869098858999996,-0.47983486700000005,-0.5171044294,-2.8693026178,-46.2276322805,-37.2392276435,87.65681810558,-12.947235594924,-4.7980205187,3,2,30.1,,False
300563,神宇股份,PCB_CCL_连接,22.08,40.22,8.7380569935,0.7536712998999999,0.7278092936,53.36543929075785,55.2617290733645,2.0358189788,0.1349470643,0.1189404591,16.7267680587,11.3776931165,-8.4689263786,18.244386901184,6.613402380174,1.1569575374,2,3,30.0,,False
600580,卧龙电驱,机器人具身,29.68,463.64,154.0046285403,11.340385489500001,8.055235494300002,40.88397175116152,57.557597208433975,39.8586191621,2.7597200211,2.1717222845,-1.3140199361,2.9404867146,-7.563621723,23.305869257089,7.068893547068,2.4946972891,0,3,29.7,,False
000063,中兴通讯,算力服务器网络,36.0,1722.07,1359.15321,44.75017,23.49887,38.481864985093914,73.28309829366263,349.88057,13.10444,9.36176,6.1266955583,-46.5816502063,-52.1553636224,28.276157204157,3.767657060808,1.7215532484,4,1,29.4,,False
300378,鼎捷数智,AI软件工业智能,27.64,75.06,24.4586462223,1.6378348631,1.2950749976,45.828796108254,57.95803342594002,4.3625021788,-0.0803509616,-0.21119200859999998,3.0198240784,3.5756143974,-121.9451209835,56.016325980889,-2.390734695947,-0.3390554099,4,1,29.2,,False
002230,科大讯飞,AI软件工业智能,41.12,987.74,277.21763522099997,8.629179692,0.6249289567000004,114.46510969237562,1580.5636615334,52.7418866025,-1.6972462152,-4.2959409014,13.2330907021,12.1743323684,-88.575495144,38.972530076362,-3.560528998238,-0.9016544499,4,1,28.9,,False
600584,长电科技,存储芯片封装设备材料,85.49,1529.77,387.072413954,16.521472444,14.409667708099999,92.59283669692267,106.162753436714,91.7103955116,2.9027277067000004,2.6456569228999998,-1.757947088,42.7358799126,37.030276256,14.548409778597,3.040893164993,1.0107484434,2,2,28.7,2.87,False
002837,英维克,供电液冷数据中心,61.57,784.62,63.105026239,4.8256189986,4.672901774600001,162.59468479124286,167.90851548921404,11.753293136099998,0.08657602269999999,0.0539285648,26.0290835683,-81.9672640271,-87.0988537115,24.293461916899,1.204859091492,0.2506753802,4,3,28.0,,False
300634,彩讯股份,AI软件工业智能,17.73,80.0,16.7312162703,2.4247210638,2.1141724818000003,32.99348580517742,37.83986438603545,3.3155485038999997,0.25313715789999996,0.3317192236,-32.1148138169,-65.5561405842,-53.5724514399,37.248598608867,7.730085697692,0.8350766767,2,1,27.5,,False
002920,德赛西威,AI软件工业智能,82.14,490.22,322.6039811161,23.3282419848,23.9265433898,21.01401384293823,20.488542453189588,64.95182292,4.6148796735,4.7590849476,-4.3695800073,-20.7403817571,-4.2079571674,18.596436632082,7.196150462254,3.018509387,3,2,27.4,,False
002938,鹏鼎控股,PCB_CCL_连接,93.89,2175.94,390.4603359309,37.1242637184,33.821402382799995,58.61234088048816,64.33618498050757,79.8586140709,4.627396214,3.2569330822,-1.2486438963,-5.2067473714,-31.8508337834,22.948496206094,5.579552913408,1.3454310657,3,1,26.5,,False
000977,浪潮信息,算力服务器网络,77.4,1136.6,1533.9394997936,25.550756480500002,22.441518826099998,44.48400582062757,50.64719588756658,354.7032583604,6.048731668099999,5.9026289705999995,-24.3031219922,30.7370775131,38.2213321925,6.639155141217,1.705326420699,2.7455084972,2,3,24.8,1.33,False
688777,中控技术,AI软件工业智能,87.5,692.29,79.7150783491,3.9606893718,2.9925603795,174.79027891686883,231.337019878499,15.0612923969,0.7468279794,0.4567542555,-6.2885700723,-37.8124121601,-40.8414819524,30.992145480562,4.963792705159,0.745365791,0,0,24.7,,False
688507,索辰科技,AI软件工业智能,164.85,146.9,4.6645096620999995,0.13192388569999994,0.11636446000000007,1113.5208701633935,1262.412939483412,0.39429407130000005,-0.339406314,-0.3452024997,1.6555718353,-117.1393683691,-82.6844267194,50.127794224331,-110.952505361701,-1.2074504915,3,1,24.2,,False
301018,申菱环境,供电液冷数据中心,86.96,325.48,41.9787423125,1.9094778382,1.7880861556,170.45497648028163,182.0270231278558,6.1715850338,0.2830581943,0.2564195856,-1.8018961377,-47.7127361976,-52.5614119434,20.595538997498,5.054655275614,1.0318290791,3,2,20.3,,False
300870,欧陆通,供电液冷数据中心,203.4,310.48,46.153074512799996,1.8189041094999998,1.6336059419,170.69618919347437,190.05807461675224,10.4154703748,-0.1254136174,-0.1514764547,17.2573987333,-125.2999392915,-132.8114716662,17.013154198848,-1.174019072589,-0.4742320528,3,2,19.4,,False
603920,世运电路,PCB_CCL_连接,34.2,246.44,56.8194894226,5.4074496109000005,4.7533065753,45.574164852732345,51.84601415793304,13.224614606700001,0.3663236083,0.41247260630000004,8.629895023,-79.6311474747,-75.8178170164,13.538450590408,2.170372371794,0.5618557057,4,1,18.4,,False
301236,软通动力,AI软件工业智能,37.42,387.37,361.96653106260004,0.5391094385999998,-1.0197545978999998,718.5368540494334,,81.1745260611,-3.4989069442000003,-3.599187309,15.7866555436,-76.9910838384,-66.6159863709,7.783908987462,-4.565870828627,-2.9483970693,3,2,18.1,,False
002527,新时达,机器人具身,10.1,66.97,36.1448082795,0.06126929199999999,-0.6959236214999999,1093.043477636399,,8.6571970179,-0.07512635320000001,-0.2378439286,10.1294191775,7.6145195967,-63.3190977954,18.134432615475,-0.867115524168,-0.6019049703,3,2,17.7,,False
600055,万东医疗,AI医药影像,10.55,74.17,13.8028364608,-2.7884633108999997,-2.8648825633000006,,,4.0656857328,-0.159340473,-0.1803385163,8.9184401528,-145.4580796921,-177.5019342745,24.820666421874,-3.842925281694,-0.358085242,2,0,17.4,,False
603667,五洲新春,机器人具身,54.07,207.17,31.7586492777,0.843425902,0.7539352046000002,245.62916494352575,274.784886998232,7.217901262100001,0.3080000598,0.2622278849,-18.8288041736,-18.6204434243,-19.0087138546,19.757180795586,4.37815848714,1.0289834362,2,2,17.1,,False
603912,佳力图,供电液冷数据中心,6.81,36.9,7.458310357899999,-0.6190910068,-0.7552202842,,,1.4307583136000002,-0.20252831420000003,-0.2324283106,5.3465559524,-57.8343280636,-37.1105064396,9.967801392058,-14.175762305352,-1.1393634494,2,0,12.3,,False
301291,明阳电气,供电液冷数据中心,36.9,116.07,65.6647444047,5.0063579,4.922203548500001,23.184519029292733,23.58090210133048,9.6242134625,0.24606702579999998,0.2155593839,-26.2836318696,-78.0809433062,-80.3656069533,17.746721032893,2.55674946071,0.4873046739,2,1,11.3,,False
300383,光环新网,供电液冷数据中心,12.85,230.99,69.793749546,-8.0591702675,-8.4951966268,,,16.3328383353,0.22465210559999998,0.1052818336,-10.8254798536,-67.5238633557,-82.4848459315,14.093034208421,1.214054762126,0.1899149283,1,0,10.9,,False
603690,至纯科技,存储芯片封装设备材料,24.02,91.99,27.475588895999998,-8.319782815,-8.6261046004,,,6.2067446614,-0.7885314203,-0.8442994425,-14.7049487433,-232.7631472908,-160.0647852826,27.062742381626,-13.113965571389,-2.2620583146,1,1,10.7,,False
603666,亿嘉和,机器人具身,22.89,47.05,4.921612816900001,-0.9983563629,-1.2374679355,,,0.692943654,-0.5075940212,-0.5288535815,-45.745315658,-775.332543695,-1107.5530291229,18.477378912543,-74.75622872217,-2.3756981143,2,2,3.8,,False
